ts,air_temperature,atmospheric_pressure,relative_humidity
2023-10-04 05:00:00+00:00,21.0,976.4,96.0
2023-10-04 06:00:00+00:00,20.7,976.7,96.0
2023-10-04 07:00:00+00:00,20.7,977.0,96.0
2023-10-04 08:00:00+00:00,21.1,977.3,94.0
2023-10-04 09:00:00+00:00,22.2,978.1,89.0
2023-10-04 10:00:00+00:00,23.6,978.7,79.0
2023-10-04 11:00:00+00:00,24.9,978.9,72.0
2023-10-04 12:00:00+00:00,25.4,978.8,69.0
2023-10-04 13:00:00+00:00,26.1,978.1,66.0
2023-10-04 14:00:00+00:00,25.7,977.5,67.0
2023-10-04 15:00:00+00:00,26.2,977.1,65.0
2023-10-04 16:00:00+00:00,25.4,976.9,67.0
2023-10-04 17:00:00+00:00,24.3,976.8,75.0
2023-10-04 18:00:00+00:00,22.8,977.4,84.0
2023-10-04 19:00:00+00:00,22.2,977.4,88.0
2023-10-04 20:00:00+00:00,21.6,977.6,90.0
2023-10-04 21:00:00+00:00,21.2,978.0,90.0
2023-10-04 22:00:00+00:00,21.3,978.0,87.0
2023-10-04 23:00:00+00:00,20.9,977.8,93.0
2023-10-05 00:00:00+00:00,20.1,977.4,96.0
2023-10-05 01:00:00+00:00,20.1,976.8,97.0
2023-10-05 02:00:00+00:00,20.1,976.4,97.0
2023-10-05 03:00:00+00:00,20.2,976.1,98.0
2023-10-05 04:00:00+00:00,20.6,976.0,95.0
2023-10-05 05:00:00+00:00,20.5,976.0,96.0
2023-10-05 06:00:00+00:00,20.7,976.2,95.0
2023-10-05 07:00:00+00:00,20.2,976.4,96.0
2023-10-05 08:00:00+00:00,20.7,976.6,96.0
2023-10-05 09:00:00+00:00,21.7,977.1,91.0
2023-10-05 10:00:00+00:00,22.8,977.6,83.0
2023-10-05 11:00:00+00:00,24.7,977.8,73.0
2023-10-05 12:00:00+00:00,26.2,977.8,65.0
2023-10-05 13:00:00+00:00,27.2,977.3,56.0
2023-10-05 14:00:00+00:00,27.9,976.6,51.0
2023-10-05 15:00:00+00:00,28.1,976.1,49.0
2023-10-05 16:00:00+00:00,27.7,975.8,51.0
2023-10-05 17:00:00+00:00,26.4,975.7,61.0
2023-10-05 18:00:00+00:00,25.1,975.7,73.0
2023-10-05 19:00:00+00:00,22.9,975.7,90.0
2023-10-05 20:00:00+00:00,21.7,976.3,99.0
2023-10-05 21:00:00+00:00,21.3,976.9,99.0
2023-10-05 22:00:00+00:00,21.1,977.0,98.0
2023-10-05 23:00:00+00:00,21.2,976.7,93.0
2023-10-06 00:00:00+00:00,21.0,976.1,89.0
2023-10-06 01:00:00+00:00,20.7,975.7,85.0
2023-10-06 02:00:00+00:00,20.5,975.2,80.0
2023-10-06 03:00:00+00:00,20.7,975.0,71.0
2023-10-06 04:00:00+00:00,20.5,974.8,69.0
2023-10-06 05:00:00+00:00,20.1,974.7,85.0
2023-10-06 06:00:00+00:00,20.2,975.1,96.0
2023-10-06 07:00:00+00:00,20.3,975.3,96.0
2023-10-06 08:00:00+00:00,20.9,975.6,93.0
2023-10-06 09:00:00+00:00,22.7,976.2,82.0
2023-10-06 10:00:00+00:00,24.7,976.7,63.0
2023-10-06 11:00:00+00:00,27.2,976.8,46.0
2023-10-06 12:00:00+00:00,29.1,976.8,39.0
2023-10-06 13:00:00+00:00,30.2,976.2,36.0
2023-10-06 14:00:00+00:00,31.4,975.6,26.0
2023-10-06 15:00:00+00:00,31.2,975.0,26.0
2023-10-06 16:00:00+00:00,30.5,974.7,29.0
2023-10-06 17:00:00+00:00,29.5,974.6,34.0
2023-10-06 18:00:00+00:00,25.8,974.6,67.0
2023-10-06 19:00:00+00:00,24.2,974.6,73.0
2023-10-06 20:00:00+00:00,22.9,974.8,77.0
2023-10-06 21:00:00+00:00,21.9,975.1,79.0
2023-10-06 22:00:00+00:00,21.5,975.3,75.0
2023-10-06 23:00:00+00:00,21.7,975.0,60.0
2023-10-07 00:00:00+00:00,21.8,974.6,51.0
2023-10-07 01:00:00+00:00,21.5,974.4,53.0
2023-10-07 02:00:00+00:00,21.1,973.8,64.0
2023-10-07 03:00:00+00:00,20.5,973.6,83.0
2023-10-07 04:00:00+00:00,20.5,973.0,78.0
2023-10-07 05:00:00+00:00,21.2,972.8,57.0
2023-10-07 06:00:00+00:00,22.1,973.5,37.0
2023-10-07 07:00:00+00:00,21.9,973.9,43.0
2023-10-07 08:00:00+00:00,22.4,974.3,42.0
2023-10-07 09:00:00+00:00,24.6,975.0,43.0
2023-10-07 10:00:00+00:00,27.2,975.5,39.0
2023-10-07 11:00:00+00:00,28.8,975.7,33.0
2023-10-07 12:00:00+00:00,29.7,975.6,34.0
2023-10-07 13:00:00+00:00,30.7,975.0,30.0
2023-10-07 14:00:00+00:00,31.0,974.6,28.0
2023-10-07 15:00:00+00:00,30.7,974.3,29.0
2023-10-07 16:00:00+00:00,30.2,974.2,29.0
2023-10-07 17:00:00+00:00,29.3,974.2,30.0
2023-10-07 18:00:00+00:00,28.4,974.3,40.0
2023-10-07 19:00:00+00:00,26.4,974.3,46.0
2023-10-07 20:00:00+00:00,25.0,974.5,49.0
2023-10-07 21:00:00+00:00,24.6,975.0,44.0
2023-10-07 22:00:00+00:00,24.3,975.2,42.0
2023-10-07 23:00:00+00:00,24.0,975.0,42.0
2023-10-08 00:00:00+00:00,24.5,974.4,43.0
2023-10-08 01:00:00+00:00,23.7,974.0,47.0
2023-10-08 02:00:00+00:00,23.3,973.5,45.0
2023-10-08 03:00:00+00:00,22.8,973.2,51.0
2023-10-08 04:00:00+00:00,22.1,973.0,58.0
2023-10-08 05:00:00+00:00,21.7,972.7,64.0
2023-10-08 06:00:00+00:00,22.5,973.3,42.0
2023-10-08 07:00:00+00:00,22.0,973.4,46.0
2023-10-08 08:00:00+00:00,22.2,973.7,47.0
2023-10-08 09:00:00+00:00,24.8,974.6,41.0
2023-10-08 10:00:00+00:00,26.9,975.2,39.0
2023-10-08 11:00:00+00:00,28.6,975.4,37.0
2023-10-08 12:00:00+00:00,29.1,975.2,40.0
2023-10-08 13:00:00+00:00,29.7,974.5,40.0
2023-10-08 14:00:00+00:00,29.5,974.0,41.0
2023-10-08 15:00:00+00:00,29.2,973.7,42.0
2023-10-08 16:00:00+00:00,29.0,973.7,43.0
2023-10-08 17:00:00+00:00,27.9,973.7,45.0
2023-10-08 18:00:00+00:00,27.4,973.8,50.0
2023-10-08 19:00:00+00:00,26.3,974.1,48.0
2023-10-08 20:00:00+00:00,25.6,974.7,46.0
2023-10-08 21:00:00+00:00,24.9,975.2,46.0
2023-10-08 22:00:00+00:00,24.6,975.3,42.0
2023-10-08 23:00:00+00:00,24.2,975.2,42.0
2023-10-09 00:00:00+00:00,25.3,974.8,42.0
2023-10-09 01:00:00+00:00,24.7,974.8,52.0
2023-10-09 02:00:00+00:00,24.5,974.4,59.0
2023-10-09 03:00:00+00:00,24.4,974.3,57.0
2023-10-09 04:00:00+00:00,24.0,974.4,62.0
2023-10-09 05:00:00+00:00,23.7,974.9,69.0
2023-10-09 06:00:00+00:00,24.9,975.0,60.0
2023-10-09 07:00:00+00:00,25.2,975.5,51.0
2023-10-09 08:00:00+00:00,24.9,976.0,50.0
2023-10-09 09:00:00+00:00,25.3,976.6,51.0
2023-10-09 10:00:00+00:00,26.4,977.2,48.0
2023-10-09 11:00:00+00:00,27.3,977.2,45.0
2023-10-09 12:00:00+00:00,29.2,977.1,36.0
2023-10-09 13:00:00+00:00,31.1,976.9,27.0
2023-10-09 14:00:00+00:00,31.4,976.6,25.0
2023-10-09 15:00:00+00:00,31.0,976.1,29.0
2023-10-09 16:00:00+00:00,30.0,976.1,34.0
2023-10-09 17:00:00+00:00,29.3,976.1,38.0
2023-10-09 18:00:00+00:00,28.5,975.7,35.0
2023-10-09 19:00:00+00:00,26.6,975.8,47.0
2023-10-09 20:00:00+00:00,25.5,976.2,52.0
2023-10-09 21:00:00+00:00,25.1,976.9,54.0
2023-10-09 22:00:00+00:00,24.6,977.2,59.0
2023-10-09 23:00:00+00:00,23.8,977.3,67.0
2023-10-10 00:00:00+00:00,23.6,977.3,59.0
2023-10-10 01:00:00+00:00,23.7,977.1,49.0
2023-10-10 02:00:00+00:00,23.7,976.7,46.0
2023-10-10 03:00:00+00:00,23.0,976.6,53.0
2023-10-10 04:00:00+00:00,22.4,976.4,63.0
2023-10-10 05:00:00+00:00,22.0,976.5,69.0
2023-10-10 06:00:00+00:00,23.4,976.3,47.0
2023-10-10 07:00:00+00:00,23.0,976.5,52.0
2023-10-10 08:00:00+00:00,23.7,976.9,47.0
2023-10-10 09:00:00+00:00,26.2,977.8,36.0
2023-10-10 10:00:00+00:00,29.1,978.6,21.0
2023-10-10 11:00:00+00:00,30.5,978.6,18.0
2023-10-10 12:00:00+00:00,30.3,978.2,24.0
2023-10-10 13:00:00+00:00,31.0,978.1,22.0
2023-10-10 14:00:00+00:00,31.5,977.8,22.0
2023-10-10 15:00:00+00:00,32.0,977.5,24.0
2023-10-10 16:00:00+00:00,31.5,977.5,27.0
2023-10-10 17:00:00+00:00,30.7,977.5,28.0
2023-10-10 18:00:00+00:00,30.4,977.4,30.0
2023-10-10 19:00:00+00:00,28.4,977.6,36.0
2023-10-10 20:00:00+00:00,26.0,978.0,51.0
2023-10-10 21:00:00+00:00,24.6,978.5,59.0
2023-10-10 22:00:00+00:00,23.7,978.8,61.0
2023-10-10 23:00:00+00:00,23.4,978.6,57.0
2023-10-11 00:00:00+00:00,23.1,977.7,48.0
2023-10-11 01:00:00+00:00,23.1,977.4,43.0
2023-10-11 02:00:00+00:00,22.8,977.0,46.0
2023-10-11 03:00:00+00:00,21.7,976.7,62.0
2023-10-11 04:00:00+00:00,21.0,976.5,73.0
2023-10-11 05:00:00+00:00,20.8,976.5,70.0
2023-10-11 06:00:00+00:00,21.1,976.6,73.0
2023-10-11 07:00:00+00:00,20.9,976.9,79.0
2023-10-11 08:00:00+00:00,21.3,977.5,70.0
2023-10-11 09:00:00+00:00,23.1,978.2,68.0
2023-10-11 10:00:00+00:00,25.3,978.8,53.0
2023-10-11 11:00:00+00:00,26.8,978.9,46.0
2023-10-11 12:00:00+00:00,28.2,978.5,37.0
2023-10-11 13:00:00+00:00,28.9,977.6,32.0
2023-10-11 14:00:00+00:00,29.7,977.0,25.0
2023-10-11 15:00:00+00:00,30.0,976.8,21.0
2023-10-11 16:00:00+00:00,30.4,976.8,18.0
2023-10-11 17:00:00+00:00,30.4,976.8,17.0
2023-10-11 18:00:00+00:00,28.7,976.7,38.0
2023-10-11 19:00:00+00:00,26.1,976.8,57.0
2023-10-11 20:00:00+00:00,24.2,977.3,72.0
2023-10-11 21:00:00+00:00,22.9,977.8,80.0
2023-10-11 22:00:00+00:00,22.1,978.1,86.0
2023-10-11 23:00:00+00:00,21.7,977.9,86.0
2023-10-12 00:00:00+00:00,21.6,977.2,63.0
2023-10-12 01:00:00+00:00,21.1,976.8,71.0
2023-10-12 02:00:00+00:00,20.9,976.4,76.0
2023-10-12 03:00:00+00:00,20.7,976.0,77.0
2023-10-12 04:00:00+00:00,20.6,975.7,78.0
2023-10-12 05:00:00+00:00,20.3,975.7,85.0
2023-10-12 06:00:00+00:00,20.3,975.5,75.0
2023-10-12 07:00:00+00:00,20.2,975.9,76.0
2023-10-12 08:00:00+00:00,20.5,976.5,83.0
2023-10-12 09:00:00+00:00,22.6,977.2,76.0
2023-10-12 10:00:00+00:00,24.6,977.8,60.0
2023-10-12 11:00:00+00:00,26.1,977.8,47.0
2023-10-12 12:00:00+00:00,26.7,977.6,47.0
2023-10-12 13:00:00+00:00,27.3,976.8,43.0
2023-10-12 14:00:00+00:00,27.5,976.0,41.0
2023-10-12 15:00:00+00:00,27.3,975.5,42.0
2023-10-12 16:00:00+00:00,27.0,975.0,41.0
2023-10-12 17:00:00+00:00,27.1,975.2,38.0
2023-10-12 18:00:00+00:00,24.3,975.5,60.0
2023-10-12 19:00:00+00:00,22.7,975.4,72.0
2023-10-12 20:00:00+00:00,21.3,975.8,86.0
2023-10-12 21:00:00+00:00,20.5,976.3,96.0
2023-10-12 22:00:00+00:00,20.2,976.5,97.0
2023-10-12 23:00:00+00:00,20.2,976.6,97.0
2023-10-13 00:00:00+00:00,20.4,975.8,98.0
2023-10-13 01:00:00+00:00,20.2,975.7,98.0
2023-10-13 02:00:00+00:00,20.1,975.3,94.0
2023-10-13 03:00:00+00:00,19.7,975.3,97.0
2023-10-13 04:00:00+00:00,19.7,975.2,98.0
2023-10-13 05:00:00+00:00,20.0,975.3,95.0
2023-10-13 06:00:00+00:00,21.6,975.4,84.0
2023-10-13 07:00:00+00:00,21.4,975.8,84.0
2023-10-13 08:00:00+00:00,21.2,976.5,85.0
2023-10-13 09:00:00+00:00,22.6,977.3,81.0
2023-10-13 10:00:00+00:00,24.5,978.1,71.0
2023-10-13 11:00:00+00:00,27.4,978.5,46.0
2023-10-13 12:00:00+00:00,28.3,978.6,41.0
2023-10-13 13:00:00+00:00,28.9,978.0,37.0
2023-10-13 14:00:00+00:00,29.2,977.4,35.0
2023-10-13 15:00:00+00:00,29.1,977.0,33.0
2023-10-13 16:00:00+00:00,28.5,977.0,40.0
2023-10-13 17:00:00+00:00,27.4,977.1,45.0
2023-10-13 18:00:00+00:00,26.4,976.9,50.0
2023-10-13 19:00:00+00:00,24.8,977.3,55.0
2023-10-13 20:00:00+00:00,23.5,977.8,58.0
2023-10-13 21:00:00+00:00,22.5,978.5,63.0
2023-10-13 22:00:00+00:00,21.8,978.9,68.0
2023-10-13 23:00:00+00:00,21.2,978.9,71.0
2023-10-14 00:00:00+00:00,21.9,978.5,55.0
2023-10-14 01:00:00+00:00,21.6,978.3,62.0
2023-10-14 02:00:00+00:00,21.4,978.0,66.0
2023-10-14 03:00:00+00:00,21.1,977.6,67.0
2023-10-14 04:00:00+00:00,20.9,977.4,67.0
2023-10-14 05:00:00+00:00,21.2,977.3,60.0
2023-10-14 06:00:00+00:00,21.8,977.7,53.0
2023-10-14 07:00:00+00:00,22.1,978.0,47.0
2023-10-14 08:00:00+00:00,22.4,978.4,50.0
2023-10-14 09:00:00+00:00,24.5,979.0,49.0
2023-10-14 10:00:00+00:00,27.2,979.7,39.0
2023-10-14 11:00:00+00:00,29.0,979.9,31.0
2023-10-14 12:00:00+00:00,29.7,979.9,32.0
2023-10-14 13:00:00+00:00,30.1,979.2,30.0
2023-10-14 14:00:00+00:00,30.2,978.6,29.0
2023-10-14 15:00:00+00:00,30.1,978.3,27.0
2023-10-14 16:00:00+00:00,29.7,978.2,28.0
2023-10-14 17:00:00+00:00,28.8,978.3,29.0
2023-10-14 18:00:00+00:00,24.3,977.9,71.0
2023-10-14 19:00:00+00:00,23.1,978.0,77.0
2023-10-14 20:00:00+00:00,22.2,978.2,82.0
2023-10-14 21:00:00+00:00,22.1,979.0,81.0
2023-10-14 22:00:00+00:00,22.0,979.3,76.0
2023-10-14 23:00:00+00:00,21.7,979.2,71.0
2023-10-15 00:00:00+00:00,22.0,978.1,51.0
2023-10-15 01:00:00+00:00,22.0,977.8,42.0
2023-10-15 02:00:00+00:00,22.1,977.6,34.0
2023-10-15 03:00:00+00:00,22.0,977.3,30.0
2023-10-15 04:00:00+00:00,21.4,977.2,25.0
2023-10-15 05:00:00+00:00,20.5,977.3,45.0
2023-10-15 06:00:00+00:00,21.3,977.5,67.0
2023-10-15 07:00:00+00:00,20.8,977.5,80.0
2023-10-15 08:00:00+00:00,20.9,977.8,94.0
2023-10-15 09:00:00+00:00,22.2,978.4,91.0
2023-10-15 10:00:00+00:00,23.7,978.9,79.0
2023-10-15 11:00:00+00:00,25.7,979.3,56.0
2023-10-15 12:00:00+00:00,26.8,979.3,43.0
2023-10-15 13:00:00+00:00,27.5,978.6,37.0
2023-10-15 14:00:00+00:00,27.8,977.8,31.0
2023-10-15 15:00:00+00:00,28.0,977.5,29.0
2023-10-15 16:00:00+00:00,27.8,977.3,27.0
2023-10-15 17:00:00+00:00,27.7,977.1,26.0
2023-10-15 18:00:00+00:00,24.8,976.8,44.0
2023-10-15 19:00:00+00:00,23.8,976.8,47.0
2023-10-15 20:00:00+00:00,22.9,977.0,47.0
2023-10-15 21:00:00+00:00,22.3,977.4,49.0
2023-10-15 22:00:00+00:00,21.9,977.3,47.0
2023-10-15 23:00:00+00:00,21.6,977.2,56.0
2023-10-16 00:00:00+00:00,21.7,976.6,49.0
2023-10-16 01:00:00+00:00,21.1,976.4,53.0
2023-10-16 02:00:00+00:00,21.2,976.0,65.0
2023-10-16 03:00:00+00:00,20.8,975.2,73.0
2023-10-16 04:00:00+00:00,20.6,974.3,72.0
2023-10-16 05:00:00+00:00,20.5,973.7,62.0
2023-10-16 06:00:00+00:00,21.3,974.2,62.0
2023-10-16 07:00:00+00:00,21.2,974.1,64.0
2023-10-16 08:00:00+00:00,21.3,974.4,73.0
2023-10-16 09:00:00+00:00,22.3,974.8,81.0
2023-10-16 10:00:00+00:00,23.0,975.0,83.0
2023-10-16 11:00:00+00:00,24.2,974.8,75.0
2023-10-16 12:00:00+00:00,24.8,974.8,66.0
2023-10-16 13:00:00+00:00,25.5,974.0,60.0
2023-10-16 14:00:00+00:00,25.6,973.4,59.0
2023-10-16 15:00:00+00:00,25.9,973.0,54.0
2023-10-16 16:00:00+00:00,25.6,972.8,53.0
2023-10-16 17:00:00+00:00,25.5,972.8,52.0
2023-10-16 18:00:00+00:00,25.3,972.5,58.0
2023-10-16 19:00:00+00:00,23.9,972.4,67.0
2023-10-16 20:00:00+00:00,22.5,972.3,85.0
2023-10-16 21:00:00+00:00,22.2,972.6,91.0
2023-10-16 22:00:00+00:00,21.9,972.7,94.0
2023-10-16 23:00:00+00:00,21.4,972.8,95.0
2023-10-17 00:00:00+00:00,20.8,972.2,91.0
2023-10-17 01:00:00+00:00,20.6,972.3,83.0
2023-10-17 02:00:00+00:00,21.5,972.2,67.0
2023-10-17 03:00:00+00:00,21.6,971.8,75.0
2023-10-17 04:00:00+00:00,21.5,971.4,82.0
2023-10-17 05:00:00+00:00,21.4,971.4,87.0
2023-10-17 06:00:00+00:00,21.3,971.4,88.0
2023-10-17 07:00:00+00:00,21.0,971.7,94.0
2023-10-17 08:00:00+00:00,21.6,972.3,92.0
2023-10-17 09:00:00+00:00,23.0,973.2,84.0
2023-10-17 10:00:00+00:00,24.5,973.8,77.0
2023-10-17 11:00:00+00:00,25.6,974.3,72.0
2023-10-17 12:00:00+00:00,26.3,974.5,68.0
2023-10-17 13:00:00+00:00,26.4,973.9,67.0
2023-10-17 14:00:00+00:00,26.1,973.4,65.0
2023-10-17 15:00:00+00:00,25.9,973.2,65.0
2023-10-17 16:00:00+00:00,25.3,973.1,65.0
2023-10-17 17:00:00+00:00,24.4,973.2,68.0
2023-10-17 18:00:00+00:00,23.5,973.3,73.0
2023-10-17 19:00:00+00:00,22.8,973.4,75.0
2023-10-17 20:00:00+00:00,22.4,973.8,75.0
2023-10-17 21:00:00+00:00,22.4,974.3,75.0
2023-10-17 22:00:00+00:00,22.3,974.8,75.0
2023-10-17 23:00:00+00:00,22.3,975.0,75.0
2023-10-18 00:00:00+00:00,22.1,974.5,80.0
2023-10-18 01:00:00+00:00,21.5,974.4,82.0
2023-10-18 02:00:00+00:00,21.0,974.3,84.0
2023-10-18 03:00:00+00:00,20.7,974.4,86.0
2023-10-18 04:00:00+00:00,20.4,974.2,88.0
2023-10-18 05:00:00+00:00,20.3,974.1,93.0
2023-10-18 06:00:00+00:00,20.6,974.1,91.0
2023-10-18 07:00:00+00:00,20.7,974.6,91.0
2023-10-18 08:00:00+00:00,21.0,975.3,89.0
2023-10-18 09:00:00+00:00,22.0,976.4,83.0
2023-10-18 10:00:00+00:00,23.1,977.2,76.0
2023-10-18 11:00:00+00:00,24.3,977.6,69.0
2023-10-18 12:00:00+00:00,24.7,977.5,66.0
2023-10-18 13:00:00+00:00,24.9,976.9,65.0
2023-10-18 14:00:00+00:00,24.6,976.1,65.0
2023-10-18 15:00:00+00:00,24.5,975.9,66.0
2023-10-18 16:00:00+00:00,23.7,975.6,70.0
2023-10-18 17:00:00+00:00,23.1,975.5,74.0
2023-10-18 18:00:00+00:00,23.4,975.8,65.0
2023-10-18 19:00:00+00:00,22.9,976.0,66.0
2023-10-18 20:00:00+00:00,22.0,976.4,70.0
2023-10-18 21:00:00+00:00,21.2,976.9,74.0
2023-10-18 22:00:00+00:00,20.7,977.0,77.0
2023-10-18 23:00:00+00:00,20.4,976.9,80.0
2023-10-19 00:00:00+00:00,20.0,976.2,88.0
2023-10-19 01:00:00+00:00,19.6,975.7,91.0
2023-10-19 02:00:00+00:00,19.3,975.1,93.0
2023-10-19 03:00:00+00:00,19.0,974.4,95.0
2023-10-19 04:00:00+00:00,18.7,974.0,96.0
2023-10-19 05:00:00+00:00,18.5,973.8,96.0
2023-10-19 06:00:00+00:00,18.7,974.0,93.0
2023-10-19 07:00:00+00:00,18.4,974.3,92.0
2023-10-19 08:00:00+00:00,18.6,974.8,89.0
2023-10-19 09:00:00+00:00,20.6,975.5,81.0
2023-10-19 10:00:00+00:00,22.6,976.1,70.0
2023-10-19 11:00:00+00:00,24.2,976.1,63.0
2023-10-19 12:00:00+00:00,25.4,976.0,58.0
2023-10-19 13:00:00+00:00,26.0,975.5,57.0
2023-10-19 14:00:00+00:00,26.1,975.2,58.0
2023-10-19 15:00:00+00:00,25.7,975.0,56.0
2023-10-19 16:00:00+00:00,25.3,974.5,57.0
2023-10-19 17:00:00+00:00,25.0,974.3,55.0
2023-10-19 18:00:00+00:00,24.2,974.0,57.0
2023-10-19 19:00:00+00:00,23.4,974.0,61.0
2023-10-19 20:00:00+00:00,22.9,974.1,65.0
2023-10-19 21:00:00+00:00,22.5,974.4,72.0
2023-10-19 22:00:00+00:00,22.3,974.5,80.0
2023-10-19 23:00:00+00:00,22.0,974.4,86.0
2023-10-20 00:00:00+00:00,21.9,974.1,90.0
2023-10-20 01:00:00+00:00,21.9,973.7,84.0
2023-10-20 02:00:00+00:00,21.7,973.1,85.0
2023-10-20 03:00:00+00:00,21.7,972.5,87.0
2023-10-20 04:00:00+00:00,21.2,972.5,92.0
2023-10-20 05:00:00+00:00,20.6,972.7,87.0
2023-10-20 06:00:00+00:00,20.8,973.0,80.0
2023-10-20 07:00:00+00:00,20.5,973.5,75.0
2023-10-20 08:00:00+00:00,20.8,974.1,71.0
2023-10-20 09:00:00+00:00,21.8,975.0,70.0
2023-10-20 10:00:00+00:00,22.7,975.5,68.0
2023-10-20 11:00:00+00:00,23.5,975.8,64.0
2023-10-20 12:00:00+00:00,23.8,975.7,60.0
2023-10-20 13:00:00+00:00,24.2,975.1,58.0
2023-10-20 14:00:00+00:00,24.3,974.5,60.0
2023-10-20 15:00:00+00:00,23.7,974.1,61.0
2023-10-20 16:00:00+00:00,23.4,974.0,61.0
2023-10-20 17:00:00+00:00,22.7,974.1,62.0
2023-10-20 18:00:00+00:00,21.6,974.4,68.0
2023-10-20 19:00:00+00:00,20.9,974.6,69.0
2023-10-20 20:00:00+00:00,20.8,974.9,66.0
2023-10-20 21:00:00+00:00,20.6,975.2,66.0
2023-10-20 22:00:00+00:00,20.5,975.4,64.0
2023-10-20 23:00:00+00:00,20.2,975.1,65.0
2023-10-21 00:00:00+00:00,20.0,974.1,66.0
2023-10-21 01:00:00+00:00,19.5,973.6,68.0
2023-10-21 02:00:00+00:00,19.0,972.9,71.0
2023-10-21 03:00:00+00:00,18.5,972.2,75.0
2023-10-21 04:00:00+00:00,18.1,971.6,79.0
2023-10-21 05:00:00+00:00,17.9,971.4,83.0
2023-10-21 06:00:00+00:00,17.8,971.2,84.0
2023-10-21 07:00:00+00:00,17.6,971.2,85.0
2023-10-21 08:00:00+00:00,17.9,971.5,83.0
2023-10-21 09:00:00+00:00,19.9,972.1,73.0
2023-10-21 10:00:00+00:00,21.9,972.1,62.0
2023-10-21 11:00:00+00:00,22.9,972.0,60.0
2023-10-21 12:00:00+00:00,23.3,971.6,60.0
2023-10-21 13:00:00+00:00,23.5,971.0,62.0
2023-10-21 14:00:00+00:00,23.6,970.3,60.0
2023-10-21 15:00:00+00:00,23.6,969.9,58.0
2023-10-21 16:00:00+00:00,23.5,969.1,54.0
2023-10-21 17:00:00+00:00,23.3,968.8,51.0
2023-10-21 18:00:00+00:00,22.9,968.1,59.0
2023-10-21 19:00:00+00:00,22.5,967.7,61.0
2023-10-21 20:00:00+00:00,22.3,968.0,65.0
2023-10-21 21:00:00+00:00,21.8,968.5,69.0
2023-10-21 22:00:00+00:00,22.0,968.6,71.0
2023-10-21 23:00:00+00:00,21.1,968.7,85.0
2023-10-22 00:00:00+00:00,21.3,968.2,71.0
2023-10-22 01:00:00+00:00,21.2,968.0,65.0
2023-10-22 02:00:00+00:00,21.0,968.0,67.0
2023-10-22 03:00:00+00:00,20.9,968.0,70.0
2023-10-22 04:00:00+00:00,20.8,968.1,74.0
2023-10-22 05:00:00+00:00,20.5,968.3,73.0
2023-10-22 06:00:00+00:00,21.0,968.7,71.0
2023-10-22 07:00:00+00:00,21.0,969.2,72.0
2023-10-22 08:00:00+00:00,20.6,969.9,75.0
2023-10-22 09:00:00+00:00,21.4,970.6,68.0
2023-10-22 10:00:00+00:00,22.4,971.2,62.0
2023-10-22 11:00:00+00:00,23.3,971.6,59.0
2023-10-22 12:00:00+00:00,23.7,971.6,59.0
2023-10-22 13:00:00+00:00,23.7,971.2,56.0
2023-10-22 14:00:00+00:00,23.2,971.0,65.0
2023-10-22 15:00:00+00:00,22.4,970.7,66.0
2023-10-22 16:00:00+00:00,22.7,970.6,63.0
2023-10-22 17:00:00+00:00,22.0,970.5,67.0
2023-10-22 18:00:00+00:00,21.3,971.4,65.0
2023-10-22 19:00:00+00:00,20.7,971.4,66.0
2023-10-22 20:00:00+00:00,20.5,971.9,62.0
2023-10-22 21:00:00+00:00,20.4,972.2,63.0
2023-10-22 22:00:00+00:00,19.9,972.6,72.0
2023-10-22 23:00:00+00:00,19.6,972.8,73.0
2023-10-23 00:00:00+00:00,20.3,972.6,68.0
2023-10-23 01:00:00+00:00,20.0,972.5,72.0
2023-10-23 02:00:00+00:00,19.1,972.3,79.0
2023-10-23 03:00:00+00:00,19.0,972.1,79.0
2023-10-23 04:00:00+00:00,18.5,972.2,82.0
2023-10-23 05:00:00+00:00,18.4,972.4,84.0
2023-10-23 06:00:00+00:00,19.2,972.6,79.0
2023-10-23 07:00:00+00:00,19.3,973.2,77.0
2023-10-23 08:00:00+00:00,19.6,973.9,72.0
2023-10-23 09:00:00+00:00,20.2,974.8,72.0
2023-10-23 10:00:00+00:00,21.3,975.5,66.0
2023-10-23 11:00:00+00:00,21.7,975.7,61.0
2023-10-23 12:00:00+00:00,22.2,975.8,63.0
2023-10-23 13:00:00+00:00,22.5,975.8,63.0
2023-10-23 14:00:00+00:00,22.1,975.6,65.0
2023-10-23 15:00:00+00:00,22.3,975.5,62.0
2023-10-23 16:00:00+00:00,22.0,975.7,60.0
2023-10-23 17:00:00+00:00,21.5,975.8,60.0
2023-10-23 18:00:00+00:00,21.1,976.6,67.0
2023-10-23 19:00:00+00:00,20.2,977.0,71.0
2023-10-23 20:00:00+00:00,20.1,977.8,68.0
2023-10-23 21:00:00+00:00,19.8,978.3,68.0
2023-10-23 22:00:00+00:00,19.9,978.6,66.0
2023-10-23 23:00:00+00:00,20.0,978.5,64.0
2023-10-24 00:00:00+00:00,20.1,978.1,63.0
2023-10-24 01:00:00+00:00,19.8,977.9,63.0
2023-10-24 02:00:00+00:00,19.4,977.5,65.0
2023-10-24 03:00:00+00:00,19.2,977.3,66.0
2023-10-24 04:00:00+00:00,19.0,977.4,66.0
2023-10-24 05:00:00+00:00,19.1,977.5,65.0
